"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","id","id_original","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","pos","selected","SelfLoops","shared name","shared_name","Stress","value"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4378","M_sucr_c","0.0","false","M_sucr_c","524.0","1.0","0.0","0.23789143|-5.3956","false","0.0","M_sucr_c","M_sucr_c","0.0","M_sucr_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4375","M_glcur1p_c","0.0","false","M_glcur1p_c","524.0","1.0","0.0","0.41790345|-5.6108","false","0.0","M_glcur1p_c","M_glcur1p_c","0.0","M_glcur1p_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4372","M_3ump_c","0.0","false","M_3ump_c","524.0","1.0","0.0","0.46920667|-3.5866","false","0.0","M_3ump_c","M_3ump_c","0.0","M_3ump_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4369","M_3amp_c","0.0","false","M_3amp_c","524.0","1.0","0.0","0.47443541|-3.127","false","0.0","M_3amp_c","M_3amp_c","0.0","M_3amp_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4366","M_udpacgal_c","0.0","false","M_udpacgal_c","524.0","1.0","0.0","0.0743857|-5.227","false","0.0","M_udpacgal_c","M_udpacgal_c","0.0","M_udpacgal_c"
"2.941785252263907","0.0","0.3399296394019349","0.0","6.0","1.0","4363","M_f_c","0.0","false","M_f_c","524.0","1.0","0.0","0.26238828|-2.996","false","0.0","M_f_c","M_f_c","0.0","M_f_c"
"2.9172056921086673","0.0","0.3427937915742794","0.4166666666666667","6.0","4.0","4360","M_quin_c","0.0","false","M_quin_c","185.75","4.0","0.0","0.33879976|-3.6561","false","0.0","M_quin_c","M_quin_c","0.0","M_quin_c"
"2.9184993531694694","0.0","0.3426418439716312","0.25","6.0","5.0","4357","M_4hthr_c","0.0","false","M_4hthr_c","160.4","5.0","0.0","0.34978344|-2.2485","false","0.0","M_4hthr_c","M_4hthr_c","0.0","M_4hthr_c"
"2.891332470892626","0.0","0.3458612975391499","0.4166666666666667","6.0","4.0","4354","M_fe3dcit_c","0.0","false","M_fe3dcit_c","163.5","4.0","0.0","0.11412797|-10.9349","false","0.0","M_fe3dcit_c","M_fe3dcit_c","0.0","M_fe3dcit_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4351","M_cur_c","0.0","false","M_cur_c","92.0","1.0","0.0","0.54812283|3.3699","false","0.0","M_cur_c","M_cur_c","0.0","M_cur_c"
"5.345407503234153","0.0","0.18707647628267182","0.0","9.0","1.0","4348","M_teo2_c","0.0","false","M_teo2_c","16.0","1.0","0.0","0.37188891|-2.8776","false","0.0","M_teo2_c","M_teo2_c","0.0","M_teo2_c"
"2.928848641655886","0.0","0.3414310954063604","0.5","6.0","3.0","4345","M_cholate_c","0.0","false","M_cholate_c","220.0","3.0","0.0","0.66263289|2.114","false","0.0","M_cholate_c","M_cholate_c","0.0","M_cholate_c"
"3.783958602846054","0.0","0.26427350427350427","0.0","7.0","3.0","4342","M_oxa_c","0.0","false","M_oxa_c","14.666666666666666","3.0","0.0","0.28740797|-3.5138","false","0.0","M_oxa_c","M_oxa_c","0.0","M_oxa_c"
"2.8952134540750323","0.0","0.3453976764968722","0.35","6.0","5.0","4339","M_3hppnl_c","0.0","false","M_3hppnl_c","152.0","5.0","0.0","0.45102478|-0.4323","false","0.0","M_3hppnl_c","M_3hppnl_c","0.0","M_3hppnl_c"
"2.7115135834411386","0.0","0.3687977099236641","0.0","6.0","1.0","4336","M_dxylnt_c","0.0","false","M_dxylnt_c","401.0","1.0","0.0","0.33497864|-4.1887","false","0.0","M_dxylnt_c","M_dxylnt_c","0.0","M_dxylnt_c"
"2.927554980595084","0.0","0.34158197083517455","0.3333333333333333","6.0","3.0","4333","M_pacald_c","0.0","false","M_pacald_c","221.0","3.0","0.0","0.53939548|1.428","false","0.0","M_pacald_c","M_pacald_c","0.0","M_pacald_c"
"3.871927554980595","0.0","0.25826929502171736","0.0","7.0","1.0","4330","M_lipoate_c","0.0","false","M_lipoate_c","189.0","1.0","0.0","0.50293704|1.4504","false","0.0","M_lipoate_c","M_lipoate_c","0.0","M_lipoate_c"
"2.8848641655886156","0.0","0.34663677130044845","0.8333333333333334","6.0","4.0","4327","M_mn2_c","0.0","false","M_mn2_c","302.75","4.0","0.0","0.34182092|-0.0025","false","0.0","M_mn2_c","M_mn2_c","0.0","M_mn2_c"
"4.8639896373057","0.001044909473629557","0.20559254327563248","0.0","8.0","2.0","4324","M_mdhdhf_c","1.0","false","M_mdhdhf_c","4.0","1.0","0.0","0.42759291|-1.3449","false","0.0","M_mdhdhf_c","M_mdhdhf_c","1469.0","M_mdhdhf_c"
"3.1617076326002587","0.0","0.3162847790507365","0.08333333333333333","7.0","4.0","4321","M_3ohodcoa_c","0.0","false","M_3ohodcoa_c","44.25","4.0","0.0","0.02169106|2.1264","false","0.0","M_3ohodcoa_c","M_3ohodcoa_c","0.0","M_3ohodcoa_c"
"2.928848641655886","0.0","0.3414310954063604","0.3333333333333333","6.0","3.0","4318","M_galctn__L_c","0.0","false","M_galctn__L_c","220.66666666666666","3.0","0.0","0.29598247|-4.8278","false","0.0","M_galctn__L_c","M_galctn__L_c","0.0","M_galctn__L_c"
"2.9003880983182406","0.0","0.3447814451382694","0.16666666666666666","6.0","3.0","4315","M_2odecg3p_c","0.0","false","M_2odecg3p_c","187.66666666666666","3.0","0.0","0.12718926|5.2613","false","0.0","M_2odecg3p_c","M_2odecg3p_c","0.0","M_2odecg3p_c"
"2.9003880983182406","0.0","0.3447814451382694","0.16666666666666666","6.0","3.0","4312","M_2hdecg3p_c","0.0","false","M_2hdecg3p_c","188.0","3.0","0.0","0.16338202|4.4811","false","0.0","M_2hdecg3p_c","M_2hdecg3p_c","0.0","M_2hdecg3p_c"
